电影ID,电影名
54502,鸢之恋
54507,超时空要塞II：再爱一次
54527,Refrain
54532,奇迹般的夫妇爱
54563,7月7日，晴
54565,相聚一刻番外篇：一刻岛飘流记
54566,相聚一刻
54608,汉城生死恋
54688,西贡小姐
54692,汤姆·琼斯
54707,针眼
54719,水晶鞋
54723,大卫·霍克尼：隐秘的知识
54741,茶杯里的风暴
54747,千金
54790,国王与小鸟
54832,通烟囱工人与牧羊女
54846,动物之爱
54854,豪华游轮
54873,艾曼纽4：隐密幻想
54877,幽谷百合
54888,大象骗人
54942,芭蕾电影
54949,威尔第
54962,赤脚
55039,花开骑士
55042,绅士现形记
55050,图兰朵
55063,飞行员与模特
55064,威尔第 歌剧
55082,创始
55089,波丽露
55093,太平间的驼背者
55129,有时快乐有时悲伤
55151,黄金心灵
55204,岸
55209,两栖人
55244,美女与野兽之贝儿的心愿
55259,清秀佳人第三部
55265,狮子王2：辛巴的荣耀
55368,魔幻帝国
55421,幸运蓝
55430,我的名字叫爱
55474,北极熊王子
55496,取单车
55511,短信
55520,开口之前
55528,少年与伞的奇妙夜
55569,爱情入戏
55603,下午
55665,摇摆天使科幻
55667,水滴
55670,魔表
55672,珊瑚岛上的死光
55675,荧屏奇遇
55696,三体之灵魂危机
55717,Power to the People
55731,少年异能事件？！
55733,冲锋号
55737,火星归来
55747,猫科大战
55762,郑和1405：魔海寻踪
55765,特殊生物调查科
55768,探魔导师
55770,小太阳
55807,迷雾
55843,死神来了5
55895,怪形
55901,旅行到宇宙边缘
55923,深海圆疑
55924,2010
55943,月球漫步
55948,丧尸出笼
55957,大白鲨2
55958,领航员
55960,变蝇人2
55967,阿凡达：创建潘多拉世界
55980,科学怪人的新娘
55983,天外魔花
55989,大白鲨3
55996,阴阳魔界
56003,迷失 特别篇 最终旅途
56010,人体异形
56012,十的次方
56018,神奇旅程
56026,秘密起源
56027,天魔回魂
56029,黑湖妖潭
56031,大白鲨大报复
56032,异形星球
56033,曾被否认过最重大的UFO史实
56041,月光光心慌慌3
56047,变形怪体
56050,The X-Files
56051,萤火虫10周年纪念
56053,大战螃蟹魔王
56054,黑客帝国的根源
56073,洛丽塔2000
56079,星际旅行：囚笼(试播集)
56085,猛鬼夜惊魂
56086,X 放射线
56087,不可思议的融化人
56088,魔鬼玩偶
56093,千年追凶
56094,星际旅行：舰长峰会
56097,圣诞十二劫
56104,雷克斯暴龙
56106,芭比与姐妹之赛马记
56107,异形再现
56110,飞碟入侵地球
56111,生化危机歪传：异形力量
56113,异形造反
56115,姐妹联谊会惊魂
56118,地下怪物
56119,超人复活
56120,星球大战节日特典
56123,第四阶段
56126,火星大接触
56127,食人魔
56129,原子怪兽
56131,机器闹鬼
56133,禁域魔怪
56135,猛鼠食人城
56137,不予警告
56141,地兽
56145,勇闯地狱门
56148,血腥战场
56184,老师不是人
56195,惊心食人族2
56206,地狱之门：耶路撒冷
56252,沉睡
56259,黑暗录像带
56265,未曾确认
56273,猎鬼者
56301,午夜逃亡
56316,倾听我的声音
56321,死亡季节
56325,魔鬼天使
56328,Dog Days
56495,巨型蜘蛛
56529,夺命五头鲨
56542,傅满洲的面具
56590,407号录像带
56601,未知病毒
56640,月球大冒险
56732,亚特兰蒂斯：失落的帝国
56740,圣山
56770,夺命金字塔
56808,辛特尔
56815,新女儿
56817,恶魔咆哮
56823,尖叫的女妖
56839,冥界
56848,唯我论者
56869,独眼巨人
56872,诅咒之城：玛雅
56874,异形X
56884,梅林和龙之战
56886,恶魔咆哮2
56893,活死人之夜3D：复活
56895,寻觅之境
56899,魔棺
56901,飞天猴子
56904,迷沙
56910,怪蛇
56911,布
56924,神秘的麦田怪圈
56927,魔翼杀手
56934,奇幻森林历险记
56935,暗夜呢喃
56942,空心
56952,夺命千年虫
56961,血咒人魔
56969,超能特警
57074,The New Politics
57094,少年卫斯理之天魔之子
57096,赌皇斗赌后
57112,宇宙歌女
57122,大蛇王
57124,风之谷
57136,回忆三部曲
57145,哆啦A梦：大雄的秘密道具博物馆
57147,哆啦A梦：新·大雄与铁人兵团
57150,哆啦A梦：大雄与奇迹之岛
57154,机器的复兴：第2部
57155,哆啦A梦：大雄的猫狗时空传
57162,哆啦A梦：大雄的太阳王传说
57164,哆啦A梦：大雄与云之国
57165,机动战士高达 THE ORIGIN I 青瞳的卡斯巴尔
57167,数码宝贝大电影二：我们的战争游戏
57168,哆啦A梦：大雄与梦幻三剑士
57171,哆啦A梦：大雄的创世日记
57173,哆啦A梦：大雄与铁人兵团
57174,哆啦A梦：大雄的魔界大冒险
57177,反叛的鲁路修特别篇：暗黑的背叛
57180,哆啦A梦：大雄与银河超特急
57183,机动战士高达0083 吉翁的残光
57184,哆啦A梦：大雄的宇宙漂流记
57187,银河铁道999
57188,数码宝贝大冒险tri
57193,反叛的鲁路修特别篇：零之镇魂曲
57195,机动战舰剧场版：暗黑王子
57196,银河英雄传说：我的征途是星辰大海
57198,星际牛仔
57200,福星小子2：绮丽梦中人
57206,太空堡垒
57209,机动战士高达 第08MS小队  三次元的战斗
57213,银河英雄传说：新战争的序曲
57218,魔神Z 剧场版
57219,宇宙骑士 II
57221,天地无用
57224,哆啦A梦族：怪盗哆啦邦谜样的挑战书
57225,银河英雄传说外传：黄金之翼
57234,再见·银河铁道999：仙女座终点站
57235,哥斯拉大战超翔龙
57245,漂流教室
57261,手冢治虫消失了？！二十世纪最后之怪事件
57263,宇宙战争
57264,装甲骑兵：佩尔森档案
57265,传说巨神伊迪安 发动篇
57267,宇宙战舰大和号2199 第二章 
57268,小勇者卡美拉
57275,怪兽岛决战：哥斯拉之子
57276,深海巨灵大海龟
57277,黄金之法
57279,哥斯拉对黑多拉
57281,传说巨神伊迪安 接触篇
57282,新世纪2003奥特曼传说 THE KING
57287,交响诗篇 超进化1
57290,福星小子4：永远的兰姆
57293,哥普拉
57294,超时空要塞30周年音乐选
57295,横滨购物纪行2
57297,横滨购物纪行 Quiet Country Cafe 
57302,强殖装甲凯普
57306,夏日大作战
57319,夏日时光机
57338,荔枝光俱乐部
57353,机动战士高达SEED-Destiny总集篇2-诸君之剑
57355,机动战士高达SEED-Destiny总集篇3-命运的业火
57357,机动战士高达SEED-Destiny总集篇1-破碎的世界
57359,轮回的拉格朗日 鸭川日常
57365,哆啦美与迷你哆啦SOS
57366,梦径
57372,超能校园美少女
57374,樱花大战OVA3 神崎堇引退纪念
57378,福星小子6：我亲爱的，直到永远
57380,收容所之战
57429,多啦A梦族：虫虫跳跳大作战
57433,出包王女Darkness OAD5
57435,出包王女Darkness OAD6
57439,神舌 接吻忍耐锦标赛 电影版2
57440,岩浆毒蛛
57444,机器人少女Z 第3
57445,机器人少女Z 第9
57446,机器人少女Z 第6
57467,咯咯咯的鬼太郎
57471,咯咯咯的鬼太郎：千年咒歌
57496,帝都物语
57502,紅狼
57518,飞跃巅峰 剧场版
57611,哈利·波特系列的50个精彩瞬间
57626,神秘博士：圣诞入侵
57632,人体奥妙之细胞的暗战
57638,神秘博士：2008逍遥音乐会
57644,有情感的机器人
57645,神龙再现
57647,伪装者 电影版
57648,龙的世界：幻想已成现实
57652,灵异实录
57672,柜世界
57673,夜狼
57675,黑暗残留
57691,没有时间
57751,魔幻迷宫
57756,哈利·波特：一段魔法史
57759,龙的世界
57779,凤凰与魔毯
57782,纳尼亚传奇
57786,纳粹僵尸战场
57790,魔茧复活
57793,阿拉伯巨灵
57803,清洁怪物
57814,医疗机器人
57819,蛇蟒星际
57829,原始星球
57833,天文学家之梦
57836,沉睡的巴黎
57839,血婴
57860,日月无光
57870,俄狄浦斯N
57898,亚瑟和他的迷你王国
57922,最后的小红帽
57924,魔法灾神
57927,赤裸吸血鬼
57951,时间滑流
57971,海啸
57985,蜜月鬼屋科幻
57993,墨水心
58020,废墟行动
58028,回到大魔域
58029,吸血鬼3000
58040,方托马斯大战苏格兰场
58041,僵尸城市
58044,时间大使莫莫
58064,魔宮石女
58072,机器人R32的故事
58073,丁丁与蓝橙子
58151,哥鲁达
58158,蛇谷的诅咒
58210,失落的世界
58212,生化人脑
58213,克隆人
58214,星际旅行的舰长们
58216,黑洞拦截
58230,反社会分子
58246,浴缸漏到底
58247,彼得495
58266,末陨回声
58295,深湖巨兽
58309,毒火巨蟒
58312,天文学家的梦
58324,游戏制造者
58351,爱之噬
58386,黑夜勿怕
58444,405谋杀案
58449,千钧。一发
58460,蓝盾保险箱
58461,蓝色档案
58466,零点杀机
58469,生死密电
58473,李慧娘
58490,女生宿舍
58501,新月魅影
58508,王小山夜谭之2359
58517,扯淡动物
58519,胆小别看
58535,警门虎子
58550,人山人海
58567,冰封迷案
58568,追·踪
58611,张震讲故事之鬼迷心窍
58615,午夜微博
58618,电梯惊魂
58619,闪魂
58622,笔仙撞碟仙
58633,笔仙诡影
58635,夜半凶铃
58636,禁忌游戏之迷藏
58641,心咒
58648,申纪兰
58655,别开门
58660,白云桥
58669,生死门之夺命电梯
58674,318女生宿舍
58682,寻仇阴阳界
58686,禁地之恐怖医院
58688,夜半子不语
58701,蝙蝠别墅
58713,鬼话怪谈·祥云寺
58717,复活的三叶虫
58731,微博有鬼 第二季
58806,后窗
58859,猛鬼街
58878,德州电锯杀人狂
58879,鬼娃回魂
58888,德州电锯杀人狂3D
58890,马耳他之鹰
58895,月光光心慌慌
58909,活死人之夜
58922,恐怖蜡像馆
58926,13号星期五
58937,夜长梦多
58938,猛鬼屋
58940,体热
58951,猛鬼街7
58964,哥伦布怪圈
58967,血色玫瑰
58976,十三号星期五2
58979,灵魂狂欢节
58984,惊魂记2
59004,月光光心慌慌8
59007,镰刀梦魇
59011,吓破胆
59017,驱魔人II
59024,梦幻杀人档案
59030,野性的呼唤
59033,胆破心惊
59039,竖锯档案
59042,死而复生
59048,噩梦岛
59052,鬼哭神嚎
59070,夜行客
59077,雷霆之心
59091,破晓黎明
59116,我知道你去年夏天干了什么
59131,我仍然知道你去年夏天干了什么
59142,我一直知道你去年夏天干了什么
59166,猛鬼生日宴
59170,下一个就是你2
59177,绞刑架
59187,逆转
59189,搭车遇狼惊魂记
59198,索命APP
59205,黑暗之下
59206,打车惊魂
59217,基达
59221,银瀑
59247,孤寂
59251,杀手假日
59258,萨德岭
59263,麦迪逊小镇
59276,格林威治疑案
59278,海角驚魂
59282,惊恐地
59311,寻找薇薇安·迈尔
59319,危狱惊情
59330,孔雀镇
59545,致命报应
59550,鬼入侵
59566,睡美人的诅咒
59571,回到我身边
59573,恶魔玩具
59586,蝙蝠
59595,亡灵召唤
59596,魔偶奇谭：崛起
59600,恶魔之子
59692,后备箱
59775,山村老尸
59779,山村老尸2：色之恶鬼
59794,校墓处
59799,鬼网
59802,无法尖叫
59821,妄想症
59827,新流氓医生
59860,脑魔
59946,黑蚀
59952,妝自己
59957,午夜凶铃
59959,咒怨2
59962,午夜凶铃2：贞子缠身
59963,鬼娃娃花子
59967,咒怨 录像带版
59978,咒怨2 录像带版
59984,古畑任三郎 公平的杀人者
59986,人鱼之森
59987,聪明的一休之反斗公主
59994,学校怪谈3
60036,零
60039,鸡皮疙瘩NO
60046,国王游戏
60051,青鬼
60055,凌晨是神的时间
60059,恐怖童谣 里之章
60061,生灵
60063,鬼牌游戏
60064,恶愿
60066,祭品的困境
60067,手机女友
60068,鬼牌游戏2
60069,诱拐杀人事件
60072,暗之中
60074,雪片莲
60077,人狼处刑游戏
60116,溺水的人
60156,世界奇妙物语 01秋之特别篇
60157,世界奇妙物语 2000春之特别篇
60158,地狱：亡灵栖所
60160,世界奇妙物语  2000秋之特别篇
60170,世界奇妙物语  93年真夏特别篇
60175,学校怪谈 被诅咒的魂灵
60178,黄昏症候群：乐园篇
60201,Forma
60233,考死2：教学实习
60428,第三人
60434,凶兆
60444,无辜的人
60446,死亡之夜
60455,福尔摩斯：孤身骑车人
60459,福尔摩斯：海军协定
60460,破镜谋杀案
60461,牙医之死
60462,斯泰尔斯庄园奇案
60464,罗德兹三角
60465,蓝宝石案
60466,巧克力盒谜案
60468,约翰尼·韦弗利历险记
60470,铜山毛榉案
60471,双重罪恶
60472,红发会
60474,梦境
60475,慑魄惊魂
60476,蒙面女人
60478,希腊译员
60479,梅花K之迷
60481,康沃尔谜案
60482,蜂窝谜案
60483,白衣女人
60484,诺伍德的建筑师
60485,矿藏之谜
60486,住院的病人
60487,空屋
60489,救命！
60490,马斯格雷夫仪式
60492,六座拿破仑半身像
60493,亨特小屋的秘密
60495,歪唇男人
60499,舞会谜案
60500,西方之星
60501,修道院公学
60503,邪屋
60504,意大利贵族奇遇记
60505,深宫怨灵
60506,肖斯德姆别墅
60508,临终的侦探
60509,古镇疑云
60510,雷神桥之谜
60511,爬行人
60512,威斯特里亚寓所
60513,显贵的主顾
60514,博斯科姆比溪谷秘案
60516,米尔沃顿
60518,三角墙山庄
60519,王冠宝石案
60520,红圈会
60521,金边夹鼻眼镜
60523,硬纸盒子
60531,第三个人的阴影
60534,名侦探福尔摩斯 蓝柘榴石之卷
60538,十七号
60575,皮附
60576,林尼探案集：校园凶案
60577,男孩的覆灭
60620,伦敦路
60622,绅士的博弈2
60667,重返奥兹国
60672,十三小时
60674,古屋传奇
60677,魔鬼岩石
60679,魔咒
60684,超自然事件簿
60685,吸血鬼情人
60748,丁丁历险记之太阳神的囚徒
60756,丁丁历险记之鲨鱼湖之谜
60763,血唇
60766,下一个就是你
60852,艾丽斯的镜子
60913,阻止我
60993,结课旅行
61030,白色百合
61032,索命电邮
61058,神秘森林
61094,阴风阵阵
61100,夜深血红
61114,血魔传奇
61116,红衣女王的7次杀戮
61117,驱魔任务
61161,悬棺迷尸
61169,鬼妻墓中来
61208,鬼悚历险3D
61240,那不是我
61247,异魔禁区
61248,阴宅瓦德马尔
61301,亡界之门
61313,邻家有鬼
61326,端岛计划
61331,夺命开学礼
61332,让我死
61336,校园鬼谈
61338,育婴室
61375,十个小黑人
61394,果戈里·恶灵
61435,黑色圣诞节
61438,杀人偶
61439,舞会惊魂
61441,幸运地狱夜
61453,街尾之宅
61462,灵异恩典
61523,灯塔凶机
61540,女劫
61549,女仆的荣誉
61568,电锯惊魂前传
61627,圣魇
61673,阿曼达·诺克斯
61674,罪恶赎金惊悚
61684,开枪，为他送行
61686,撞邪31号
61687,笔仙归来
61697,虎穴追踪
61744,黄老老拍案
61745,死水
61770,笔仙大战贞子
61784,潜艇总动员：海底两万里
61803,诡娃
61807,隔壁惊魂
61816,僵尸归来3：风吹头弯
61838,伏狐记
61847,僵尸归来2：消失的御林军
61889,毛泽东在1925
61994,潜伏2
62096,畸形人
62114,鬼娃回魂2
62134,颤栗
62147,鬼怪
62149,猛鬼街3
62155,猛鬼街2
62168,白狗
62175,猛鬼街4：梦幻主宰
62177,猛鬼街5：猛鬼怪胎
62201,吵闹鬼
62234,十三号星期五3
62244,月光光心慌慌2
62255,狂犬惊魂
62268,月光光心慌慌5
62270,月光光心慌慌4
62271,月光光心慌慌6
62294,鬼驱人2
62301,平安夜，杀人夜
62321,他在窥着你
62339,玉米地的孩子们 3
62341,恶之入骨
62346,黑色遗产
62363,阴魂咆哮
62378,血猪
62381,诺里斯的录音带
62386,血胎
62396,噩梦
62401,恶灵稻草人
62403,新加坡司令
62418,撒旦的小助手
62425,夺命神灯
62426,胆破心惊2
62553,深水区
62567,陌生人2
62570,我说你做
62610,木乃伊女士的诅咒
62617,床下魔怪
